AttendanceID,EmployeeID,AttendanceDate,Status,HoursWorked,OvertimeHours
10679,531,2025-06-06,Present,8.2,1.7
10680,531,2025-06-11,Absent,,0.0
10681,532,2025-11-07,Present,7.4,0.0
10682,532,2025-07-06,Present,9.3,0.0
10683,532,2025-08-02, Present,7.8,0.0
10684,532,11/06/2025,Present,9.0,0.0
10685,532,2025-12-25,Present,8.8,0.0
10686,532,2025-01-28,Absent,0.0,0.0
10687,532,2025-10-04,Present,9.0,3.8
10688,532,2025-05-15,Present,8.6,0.0
10689,532,01-17-2025,Present,9.2,1.1
10690,532,2025-08-25,Absent,0.0,0.0
10691,532,2025-05-19,Present,8.6,3.2
10692,532,2025-04-05,Present,7.7,0.0
10693,532,2025-11-15,Present,8.9,0.0
10694,532,2025-04-25,PRESENT,8.9,
10695,532,2025-11-18,Present,9.1,0.0
10696,532,2025-02-17,Present,7.8,0.0
10697,532,2025-10-04,Present,8.7,0.0
10698,532,2025-08-21,Present,7.8,0.0
10699,533,01-19-2025,Present,8.8,2.1
10700,533,2025-05-02,Present,8.5,
10701,533,2025-05-03,Late,5.7,0.0
10702,533,2025-01-30,Present,-7.4,0.0
10703,533,2025-10-29,Late,5.0,0.0
10704,533,2025-10-08,Present,7.2,0.0
10705,533,02-07-2025,Present,8.5,0.0
10706,533,2025-07-12,present,9.1,0.0
10707,533,2025-09-23,Present,7.1,0.0
10708,533,2025-06-03,Late,4.7,0.0
10709,533,2025-11-19,Present,8.1,0.0
10710,533,07-01-2025,Present,8.8,0.0
10711,533,2025-06-21,Present,,0.0
10712,533,2025-07-08,Present,7.7,0.0
10713,533,2025-07-15,Present,7.6,1.9
10714,534,2025-05-14,Present,,0.0
10715,534,08-29-2025,Present,7.9,0.0
10716,534,2025-08-06,Absent,0.0,0.0
10717,534,2025-04-04,Present,8.8,0.0
10718,534,2025-03-23,Present,8.5,0.0
10719,534,2025-11-20,Present,7.2,0.0
10720,534,2025-02-03,Absent,0.0,0.0
10721,534,2025-08-12,Present,8.6,0.0
10722,534,2025-03-02,Absent,0.0,0.0
10723,534,11-07-2025,Present,8.2,0.0
10724,534,2025-08-12,Present,9.3,0.0
10725,534,2025-02-04,Present,7.7,0.0
10726,534,2025-01-02,Present,,3.1
10727,534,28-Aug-2025,Absent,0.0,0.0
10728,534,2025-04-11,Present,7.6,0.0
10729,534,2025-07-27,Present,9.3,0.0
10730,535,2025-06-26,Present,,0.0
10731,535,12-08-2025,Present,8.7,0.0
10732,535,2025-09-09,Present,7.4,
10733,535,2025-02-13,Present,7.6,0.0
10734,535,2025-03-10,Present,8.5,0.0
10735,535,21/02/2025,Late,5.5,0.0
10736,535,2025-11-28,Present,8.2,0.0
10737,535,2025-07-25,Present,7.9,2.7
10738,535,2025-09-09,Present,8.2,0.0
10739,535,2025-11-01,Present,7.0,0.0
10740,535,2025-10-16,Present,8.6,0.0
10741,535,2025-03-27,Present,8.1,0.0
10742,535,2025-03-03,PRESENT,7.9,0.0
10743,535,2025-05-03,Present,7.2,0.0
10744,535,10-19-2025,Present,7.6,0.0
10745,535,2025-05-25,Present,7.6,0.0
10746,535,2025-11-09,Present,9.3,2.0
10747,535,2025-09-11,Present,7.1,0.0
10748,535,2025-05-17,Present,7.3,0.0
10749,535,2025-08-02,Present,7.2,0.0
10750,535,10-05-2025,Late,6.3,1.2
10751,535,2025-02-27,Present,8.2,0.0
10752,535,2025-09-18,Present,7.9,0.0
10753,535,2025-09-13,Present,9.0,0.0
10754,535,2025-11-11,PRESENT,7.8,0.0
10755,535,2025-06-20,Present,8.1,0.0
10756,535,2025-10-02,Present,8.8,0.0
10757,535,2025-10-24,Present,8.1,0.0
10758,535,2025-04-01,Present,9.0,0.0
10759,535,2025-02-11,Present,8.7,1.9
10760,536,2025-07-14,Present,8.3,0.0
10761,536,2025-10-23,Late,7.4,
10762,536,2025-09-09,Late,6.5,3.7
10763,536,2025-08-04,Present,,0.0
10764,536,2025-04-18,Present,8.2,0.0
10765,536,2025-04-19,Present,9.3,0.0
10766,536,2025-10-12,Present,7.8,0.0
10767,536,14-Jun-2025,present,9.4,0.0
10768,536,2025-09-21,Present,7.2,0.0
10769,536,2025-09-02,Present,9.3,0.0
10770,536,2025-06-19,Present,8.1,0.0
10771,536,2025-01-28,Late,4.7,0.0
10772,536,2025-10-09,Present,9.2,0.0
10773,536,2025-09-16,Late,5.3,
10774,536,2025-03-22,Present,7.1,0.0
10775,536,2025-10-29,Present,7.3,0.0
10776,536,2025-03-04,Present,8.6,0.0
10777,536,2025-03-26,Present,9.4,0.9
10778,536,2025-04-24,Late,5.9,0.0
10779,536,2025-09-19,Present,7.5,0.0
10780,536,05/01/2025,Present,,
10781,536,2025-05-22,Present,7.3,0.0
10782,536,2025-08-13,Present,7.6,0.0
10783,536,2025-11-28,Absent,0.0,0.0
10784,536,16-Jun-2025,Present,7.5,0.0
10785,536,2025-09-11,Present,8.4,
10786,536,2025-10-16,Late,,0.0
10787,536,2025-02-07,Present,8.3,0.0
10788,536,2025-04-19,Present,7.1,0.0
10789,536,2025-06-29,Present,8.4,0.0
10790,537,2025-02-09,Absent,0.0,0.0
10791,537,19-Jun-2025,Present,9.0,1.0
10792,537,2025-10-28,Absent,0.0,0.0
10793,537,2025-08-24,Absent,0.0,0.0
10794,537,2025-11-13,Late,4.7,1.2
10795,537,2025-04-07,Present,8.9,0.0
10796,537,2025-07-11,Present,8.5,0.0
10797,538,2025-08-02,Present,8.4,0.0
10798,538,2025-04-11,Present,7.6,
10799,538,2025-10-02,Present,9.4,0.0
10800,538,2025-08-24,Present,7.6,0.0
10801,538,2025-10-02,Present,9.3,2.5
10802,538,10-21-2025,Present,7.3,0.0
10803,538,2025-10-24,Present,8.2,0.0
10804,538,2025-02-24,Late,7.3,0.0
10805,538,2025-01-09,Present,8.0,0.0
10806,538,2025-10-31,Present,9.2,0.0
10807,538,2025-06-28,Present,7.6,0.0
10808,538,28-Feb-2025,Present,,3.5
10809,538,2025-09-26,Present,,0.0
10810,538,24/11/2025,Present,8.2,0.0
10811,538,11-15-2025,Present,8.6,0.0
10812,538,2025-03-21,Present,,0.0
10813,538,2025-10-28,Present,7.6,0.0
10814,538,2025-06-14,Present,7.7,0.0
10815,538,2025-09-15,Present,7.2,1.5
10816,538,2025-02-15,Present,7.8,0.0
10817,538,2025-04-07,Present,9.4,0.0
10818,539,2025-01-28,Present,8.7,0.0
10819,539,2025-07-30,Present,8.1,0.0
10820,539,2025-12-18,Late,7.5,0.0
10821,539,21/06/2025,Present,7.4,0.0
10822,539,2025-03-25,Absent,0.0,0.0
10823,539,2025-04-02,Present,8.2,0.0
10824,539,2025-06-24,Present,8.6,0.0
10825,539,11-15-2025,Present,7.1,0.0
10826,540,2025-12-06,Present,8.8,0.0
10827,540,2025-09-08,Present,7.2,1.0
10828,540,08-16-2025,Present,7.4,0.0
10829,540,2025-05-22,present,9.3,0.0
10830,540,2025-11-16,Present,8.7,0.0
10831,540,2025-05-13,Present,8.6,2.4
10832,540,2025-12-05,Absent,0.0,0.0
10833,540,2025-01-26,Present,7.7,0.0
10834,540,2025-10-20,Present,8.6,0.0
10835,540,2025-01-27,Present,8.0,0.0
10836,540,2025-07-03,Absent,0.0,0.0
10837,540,2025-04-08,Present,7.4,2.9
10838,540,2025-11-20,Present,7.3,1.2
10839,540,2025-04-01,Absent,0.0,0.0
10840,540,2025-03-29,Late,7.0,0.0
10841,540,2025-09-07,Present,8.7,2.7
10842,540,2025-09-21,Absent,0.0,0.0
10843,540,2025-11-07, Present,8.0,0.0
10844,541,13-Feb-2025,Present,8.0,0.0
10845,541,2025-06-21,Present,8.7,0.0
10846,541,2025-12-12,Late,6.7,0.0
10847,541,2025-01-07,Absent,0.0,0.0
10848,541,2025-06-24,Present,8.3,0.0
10849,541,2025-02-04,Present,9.4,0.0
10850,541,2025-06-13,Present,9.4,0.0
10851,541,2025-11-10,absent,0.0,0.0
10852,541,2025-07-11,Present,8.0,0.0
10853,541,2025-10-17,Absent,0.0,0.0
10854,541,2025-06-18,Late,7.0,0.0
10855,541,31-Oct-2025,Late,6.1,2.3
10856,541,2025-10-27,Present,7.1,0.0
10857,541,2025-02-22,Present,,0.0
10858,541,2025-10-26,Present,9.3,0.0
10859,541,2025-02-27,Present,9.0,0.0
10860,541,2025-02-13,Late,6.9,0.0
10861,541,2025-07-05,Present,7.4,0.0
10862,541,10-23-2025,Present,7.9,0.0
10863,541,2025-05-26,Present,7.6,0.0
10864,541,20-Mar-2025,Absent,0.0,0.0
10865,541,2025-03-03,Present,7.8,0.0
10866,541,2025-01-16,Absent,0.0,0.0
10867,541,2025-06-04,Present,8.4,0.0
10868,541,2025-11-14,Present,7.9,0.0
10869,541,26/12/2025,Present,8.4,0.0
10870,541,2025-09-15,Present,8.1,0.0
10871,541,2025-07-26,Present,7.7,0.0
10872,541,2025-02-07,Present,7.2,3.6
10873,542,06/04/2025,Present,7.0,0.0
10874,542,2025-05-07,Present,7.0,0.0
10875,542,09/12/2025,Present,9.1,0.0
10876,542,2025-02-22,Present,9.5,
10877,542,2025-05-20,Present,8.8,0.0
10878,542,2025-06-10,Present,7.0,1.3
10879,542,2025-02-28,Present,9.4,3.3
10880,542,2025-02-18,Late,6.2,1.3
10881,542,2025-06-11,Present,7.0,0.0
10882,542,2025-07-03,Present,7.1,0.0
10883,542,2025-03-29,Present,8.5,0.0
10884,542,04/04/2025,Present,7.1,0.0
10885,542,2025-01-07,Present,9.5,1.1
10886,542,2025-05-09,Present,8.8,0.0
10887,542,2025-09-02,Present,7.4,0.0
10888,542,2025-03-22,Absent,0.0,0.0
10889,542,13-Mar-2025,Present,8.4,0.0
10890,542,05-10-2025,Leave,0.0,0.0
10891,543,2025-10-02,PRESENT,7.2,0.0
10892,543,2025-08-18,Present,8.9,2.5
10893,543,2025-03-10,Present,7.2,0.0
10894,543,2025-11-30,Present,9.1,0.0
10895,543,2025-12-05,Present,8.4,0.0
10896,543,2025-11-24,Present,9.3,0.0
10897,543,2025-12-29,Present,9.3,0.0
10898,543,2025-01-27,Present,9.3,0.0
10899,543,2025-09-13,Present,7.2,0.9
10900,543,2025-01-21,PRESENT,,0.0
10901,543,2025-05-30,Present,8.2,1.3
10902,543,2025-05-04,Present,8.9,0.0
10903,543,2025-07-09,Present,7.7,3.0
10904,543,2025-12-11,Present,9.1,0.0
10905,543,10/09/2025,Present,9.0,1.5
10906,543,2025-08-25,Present,8.0,1.9
10907,543,2025-05-22,Late,6.0,0.0
10908,543,2025-02-03,Present,7.4,0.0
10909,543,30/09/2025,Present,8.1,0.0
10910,543,2025-04-02,Present,8.3,0.0
10911,543,2025-12-30,Present,8.3,0.0
10912,544,13-Jun-2025,Present,9.0,0.0
10913,544,2025-12-03,Absent,0.0,0.0
10914,544,2025-10-10,Absent,0.0,0.0
10915,544,2025-09-19,Present,8.3,0.0
10916,544,28-Nov-2025,Absent,0.0,
10917,544,2025-12-10,Present,7.6,0.0
10918,544,2025-08-24,Present,8.7,0.0
10919,544,2025-01-11,Present,9.0,0.0
10920,544,2025-01-21,Late,5.5,0.0
10921,544,2025-04-29,Present,8.6,0.0
10922,544,2025-11-30,late,4.9,0.0
10923,544,2025-11-05,Present,7.9,0.0
10924,544,2025-02-11,Present,9.3,0.0
10925,544,2025-10-31,Absent,0.0,0.0
10926,544,2025-02-11,Present,9.3,0.0
10927,544,2025-06-09,Present,8.4,0.0
10928,545,2025-06-27,Absent,0.0,0.0
10929,545,2025-08-29,Present,8.8,0.0
10930,545,2025-01-02,Present,9.1,0.0
10931,545,2025-10-13,Present,9.4,0.0
10932,545,2025-06-02,Present,8.2,0.0
10933,545,2025-11-09,Present,8.4,0.0
10934,545,12-Apr-2025,Present,8.0,0.0
10935,545,2025-09-16,Late,4.7,0.0
10936,545,2025-03-06,Present,8.1,0.0
10937,545,01-06-2025,Present,9.0,
10938,545,03/07/2025,Absent,0.0,0.0
10939,545,2025-05-12,Present,9.0,0.0
10940,545,2025-05-23,Present,9.2,0.0
10941,545,2025-07-09,Present,,0.0
10942,545,2025-04-11,Present,8.3,0.0
10943,545,2025-12-29,Absent,0.0,0.0
10944,545,2025-06-17,present,7.3,0.0
10945,545,02-19-2025,Present,7.5,0.0
10946,545,2025-12-19,Absent,,0.0
10947,545,2025-12-27,Present,9.3,2.2
10948,545,2025-11-02,Late,6.8,0.0
10949,545,2025-02-24,Present,7.2,0.0
10950,545,2025-08-08,Absent,0.0,0.0
10951,545,2025-07-02,PRESENT,8.0,2.9
10952,545,2025-06-21,Present,7.3,0.0
10953,545,2025-09-09,Absent,0.0,0.0
10954,546,14-Mar-2025,Late,5.5,0.0
10955,546,2025-08-03,Present,7.2,0.0
10956,546,2025-09-15,present,8.6,0.0
10957,546,2025-01-21,Present,9.4,0.0
10958,546,2025-12-14,LATE,7.0,0.0
10959,546,10-07-2025,Late,,0.0
10960,546,2025-08-14,Absent,0.0,0.0
10961,546,2025-09-27,Present,9.1,0.0
10962,546,2025-10-19,Present,9.1,0.0
10963,546,2025-06-07,present,8.4,0.0
10964,546,2025-06-13,Present,8.3,0.0
10965,546,2025-03-03, Absent,0.0,0.0
10966,546,24/03/2025,Present,8.0,0.0
10967,546,2025-10-25,Present,9.0,0.0
10968,546,2025-09-12,Present,7.5,0.0
10969,546,2025-02-14,Present,7.1,0.0
10970,547,2025-04-16,Present,9.4,0.0
10971,547,2025-01-09,Present,7.0,0.0
10972,547,2025-03-24,Present,9.4,3.1
10973,547,2025-08-10,Present,7.8,0.0
10974,547,2025-10-25,Present,8.7,
10975,547,2025-01-14,Absent,0.0,0.0
10976,547,30/09/2025,Absent,0.0,0.0
10977,547,2025-01-10,Present,9.0,0.0
10978,547,2025-10-08,Present,7.6,0.0
10979,547,2025-12-13,Absent,0.0,0.0
10980,547,2025-01-23,LATE,6.8,0.0
10981,547,2025-06-05,Absent,0.0,0.0
10982,547,2025-05-10,Absent,0.0,0.0
10983,547,2025-02-14,Present,9.0,1.4
10984,547,2025-05-15,Present,7.1,1.2
10985,547,2025-11-21,PRESENT,7.5,
10986,547,2025-11-25,Present,7.2,
10987,547,2025-02-02,Present,8.8,0.0
10988,547,2025-09-02,Present,7.9,0.0
10989,547,2025-04-18,Present,9.2,0.0
10990,547,2025-05-24,Late,5.3,0.0
10991,547,11/09/2025,Present,8.1,0.0
10992,547,07/06/2025,Present,8.6,
10993,547,2025-07-30,Present,8.3,0.0
10994,548,2025-01-11,Present,7.9,0.0
10995,548,03/02/2025,Absent,0.0,0.0
10996,548,2025-05-30,Late,7.1,1.6
10997,548,22/06/2025,Present,7.2,
10998,548,2025-08-22,Present,8.1,3.2
10999,548,2025-08-30,Present,7.1,0.0
11000,548,2025-12-17,Present,8.5,0.0
11001,548,2025-11-02,Present,8.5,0.0
11002,548,2025-12-21,Present,9.3,0.0
11003,548,09-08-2025,Present,7.7,0.0
11004,548,2025-12-30,Present,7.7,0.0
11005,548,14-Oct-2025,Present,8.1,0.0
11006,548,2025-10-11,Present,7.9,0.0
11007,548,2025-09-09,PRESENT,8.8,0.0
11008,548,07-09-2025,Present,8.6,0.0
11009,548,03/09/2025,Present,8.9,3.4
11010,548,2025-04-20,Present,9.3,2.0
11011,549,10-21-2025,Leave,0.0,0.0
11012,549,22/08/2025,Present,9.5,0.0
11013,549,2025-01-22,Present,7.5,0.0
11014,549,2025-01-20,Present,8.8,2.4
11015,549,2025-05-10,present,9.0,0.0
11016,549,2025-07-29,Present,8.2,0.0
11017,549,2025-02-13,Present,9.0,0.0
11018,549,25/04/2025,Present,9.3,0.0
11019,549,2025-12-18,Absent,0.0,0.0
11020,549,2025-10-24,Present,8.8,0.0
11021,549,2025-12-13,Absent,0.0,0.0
11022,549,2025-11-17,Present,8.9,0.7
11023,549,2025-09-06,Present,7.5,0.0
11024,549,2025-11-14,Late,7.4,0.0
11025,549,04/10/2025,Present,8.7,0.0
11026,550,2025-07-20,Present,8.4,1.8
11027,550,23/05/2025,Present,7.1,0.0
11028,550,2025-05-01,Present,7.9,0.0
11029,550,12/12/2025,Present,8.2,0.0
11030,550,2025-07-30,Absent,0.0,0.0
11031,550,2025-06-10,Present,7.5,0.0
11032,550,2025-01-05,Absent,0.0,0.0
11033,550,2025-01-28,Present,7.4,0.0
11034,550,08/02/2025,Present,8.3,0.0
11035,550,2025-10-14,present,,0.0
11036,550,18/12/2025,Present,7.6,0.0
11037,550,2025-11-29,Late,6.3,0.0
11038,550,2025-04-23,Present,9.3,0.0
11039,550,2025-01-19,Present,8.2,0.0
11040,550,22/09/2025,Present,9.1,0.0
11041,550,2025-08-22,Present,9.3,0.0
11042,550,2025-09-27,Present,7.2,0.0
11043,550,2025-03-26,Present,7.2,0.0
11044,550,2025-03-11,Present,8.2,0.0
11045,550,17-Jan-2025,Present,8.5,0.0
11046,550,13/03/2025,Present,8.1,1.6
11047,550,05-22-2025,Absent,0.0,0.0
11048,550,2025-11-13,Absent,0.0,
11049,550,2025-02-04,Present,8.6,0.0
11050,551,2025-06-01, Present,7.0,0.0
11051,551,2025-07-07,Present,9.4,0.0
11052,551,01-08-2025,Present,7.6,0.0
11053,551,12/01/2025,Present,9.3,0.0
11054,551,2025-10-10,Present,7.3,0.0
11055,551,2025-09-25,Present,7.6,0.0
11056,551,2025-03-18,Present,7.6,4.0
11057,552,2025-05-30,Leave,0.0,0.0
11058,552,2025-09-12,Absent,0.0,0.0
11059,552,2025-05-13,Present,7.0,
11060,552,2025-02-12,Absent,0.0,0.0
11061,552,2025-01-09,Present,8.6,0.0
11062,552,2025-08-27,Present,9.2,0.0
11063,552,22/03/2025,Present,8.7,0.0
11064,552,2025-12-21,LEAVE,0.0,0.0
11065,552,2025-05-31,Late,5.6,0.0
11066,552,2025-08-26, Late,7.4,0.0
11067,552,2025-07-12,Present,9.2,0.0
11068,552,10-17-2025,Present,8.1,0.0
11069,552,2025-12-03,Present,8.4,0.0
11070,552,2025-12-14,Absent,0.0,0.0
11071,552,04-20-2025,Present,9.4,3.9
11072,552,2025-04-27,Present,8.1,3.5
11073,552,2025-08-26,Present,7.8,0.0
11074,552,2025-09-14,Present,7.9,0.0
11075,552,14-May-2025,Present,7.4,0.0
11076,552,2025-05-26,Present,7.5,0.0
11077,552,2025-09-28,Absent,0.0,0.0
11078,552,2025-12-15,Absent,0.0,0.0
11079,552,02-17-2025,Present,8.6,0.0
11080,552,2025-05-28,Late,6.0,0.0
11081,552,2025-05-16,Present,7.6,0.0
11082,553,2025-07-10,Absent,0.0,0.0
11083,553,05/03/2025,Absent,0.0,0.0
11084,553,2025-07-08,Present,8.0,0.0
11085,553,01-Sep-2025,Absent,0.0,0.0
11086,553,2025-05-06,Absent,0.0,0.0
11087,553,2025-08-24,Absent,0.0,
11088,553,2025-03-21,Late,5.6,0.0
11089,553,2025-12-16,present,9.5,3.5
11090,553,2025-12-19,Late,5.7,0.0
11091,553,2025-06-11,Absent,0.0,0.0
11092,553,2025-11-29,present,9.3,0.0
11093,553,2025-02-07,Present,7.9,0.0
11094,553,2025-11-23,Absent,0.0,
11095,553,2025-10-31,Present,8.7,0.0
11096,553,2025-11-24,Absent,0.0,0.0
11097,553,2025-07-14,Absent,0.0,0.0
11098,553,2025-02-22,Absent,0.0,0.0
11099,553,2025-07-25,Present,9.4,0.0
11100,554,2025-01-17,Present,8.0,
11101,554,2025-02-08,Present,7.7,0.0
11102,554,25-Mar-2025,Present,7.7,0.0
11103,554,13-Aug-2025, Present,8.4,0.0
11104,554,2025-07-07,Present,9.4,0.0
11105,554,09-Dec-2025,Late,5.9,0.0
11106,554,2025-03-03,Late,7.3,0.0
11107,554,2025-12-17,Present,9.3,0.0
11108,554,2025-10-20,Present,7.6,0.0
11109,554,2025-03-14,Present,8.0,0.0
11110,554,2025-10-01,Present,8.6,
11111,554,2025-06-11,Leave,0.0,0.0
11112,554,2025-06-12,Present,8.3,0.0
11113,554,2025-09-29,Late,4.8,0.0
11114,555,2025-07-08, Late,7.5,3.1
11115,555,2025-11-10,Present,8.1,0.0
11116,555,2025-06-09,Present,8.5,0.0
11117,555,2025-04-09,Present,7.2,0.0
11118,555,2025-07-09,Present,8.2,
11119,555,2025-09-19,Late,7.3,0.0
11120,555,2025-12-09, Present,9.2,0.0
11121,555,2025-11-27,Present,7.8,0.0
11122,555,2025-06-22,Late,6.1,0.0
11123,555,2025-06-11,Late,6.6,0.0
11124,555,2025-12-07,Present,7.9,0.0
11125,555,2025-11-19,Present,7.2,0.0
11126,555,2025-07-04,Present,8.3,0.0
11127,555,2025-05-31,Present,8.5,0.0
11128,555,2025-05-24,PRESENT,7.0,0.0
11129,555,2025-09-08,Present,7.2,0.0
11130,555,2025-05-21,Present,7.5,0.0
11131,556,2025-10-28,Present,7.9,0.0
11132,556,2025-05-25,Present,8.4,1.5
11133,556,2025-01-05,Present,7.7,0.0
11134,556,2025-09-19,Present,,0.0
11135,556,2025-10-07,Present,7.4,0.0
11136,556,2025-12-10,Present,8.2,0.0
11137,556,2025-04-17,Present,9.4,0.0
11138,556,2025-10-15,Present,8.6,0.0
11139,556,2025-05-29,Present,8.8,0.0
11140,556,2025-10-26,Late,5.8,0.6
11141,556,2025-05-11,Absent,0.0,0.0
11142,556,2025-03-22,Present,8.6,0.0
11143,556,2025-07-01,Present,8.6,0.0
11144,556,2025-01-23,Late,4.8,0.0
11145,556,2025-10-21,Present,8.2,0.0
11146,556,2025-04-24,Late,7.2,0.0
11147,556,2025-05-10,Present,7.5,0.0
11148,556,2025-03-15,Present,8.2,2.1
11149,556,2025-12-09,Present,9.0,0.0
11150,556,2025-12-28,Present,9.1,0.0
11151,556,2025-12-18,Present,8.9,1.8
11152,557,2025-03-09,Present,7.2,0.0
11153,557,29-Apr-2025,Present,7.9,0.0
11154,557,2025-10-27,Late,6.5,0.0
11155,557,2025-11-02,Present,8.8,0.0
11156,557,2025-05-17,Present,9.4,0.0
11157,557,2025-10-21,leave,0.0,0.0
11158,557,2025-12-18,Present,8.1,0.0
11159,557,09-13-2025,Present,8.6,0.0
11160,557,08-01-2025,Present,8.3,0.0
11161,557,2025-06-06,Present,7.4,0.0
11162,557,2025-07-01,Present,8.2,0.0
11163,557,2025-08-22,Present,8.4,0.0
11164,557,03-30-2025,Present,9.4,0.0
11165,557,2025-02-25,Present,7.9,0.0
11166,557,15-Dec-2025,Present,9.5,0.0
11167,557,2025-03-15,Present,8.4,1.3
11168,557,2025-04-28,Absent,0.0,0.0
11169,557,2025-03-16,present,7.5,0.0
11170,557,2025-01-13,Absent,0.0,0.0
11171,557,2025-11-04,Present,7.4,0.0
11172,557,2025-12-07,Present,8.1,0.0
11173,557,2025-02-22,Present,7.1,0.0
11174,557,19/05/2025,Present,8.1,0.0
11175,557,2025-05-22,Present,9.5,0.0
11176,557,2025-07-19,Late,6.5,0.0
11177,557,2025-02-11,Absent,0.0,0.0
11178,558,2025-07-13,Present,,0.9
11179,558,2025-03-04,Present,8.2,0.0
11180,558,2025-03-11,Present,7.7,0.0
11181,558,2025-09-30,Present,9.2,0.0
11182,558,2025-09-02,Present,7.5,0.0
11183,558,2025-11-22,Present,8.1,0.0
11184,558,2025-09-27,Present,8.5,0.0
11185,558,2025-08-15,Present,8.3,0.0
11186,558,2025-09-09,Present,9.1,0.0
11187,558,2025-04-16,Present,7.6,0.0
11188,558,2025-05-16,Present,7.9,0.0
11189,558,2025-11-24,Present,9.0,
11190,558,2025-03-10,Present,,0.0
11191,558,2025-04-21,Present,8.0,
11192,558,2025-10-24,Present,7.1,
11193,558,2025-06-26,Late,6.8,3.9
11194,558,2025-07-14,Absent,0.0,0.0
11195,558,2025-08-14,PRESENT,8.6,3.5
11196,558,2025-04-10,Present,8.3,0.0
11197,558,2025-12-23,Present,7.6,0.0
11198,558,19/10/2025,Present,7.0,0.0
11199,558,2025-06-25,Present,8.6,0.0
11200,558,07-04-2025,Present,8.2,0.0
11201,558,02-27-2025,Present,9.0,0.0
11202,558,2025-01-03,Present,8.7,0.0
11203,558,2025-02-03,Present,9.5,0.0
11204,558,2025-12-07,Present,8.3,0.0
11205,558,2025-01-27,Present,8.1,0.0
11206,558,2025-04-30,Present,,0.0
11207,558,2025-04-27,Late,5.9,3.6
11208,558,2025-09-01,Present,7.1,0.0
11209,558,2025-05-21,Present,9.4,0.0
11210,559,2025-09-22,Late,7.5,
11211,559,2025-03-23,present,8.5,
11212,559,2025-07-11,Present,7.8,0.0
11213,559,2025-12-23,Absent,0.0,0.0
11214,559,2025-03-18,Present,7.6,0.0
11215,559,2025-01-01,Present,7.7,
11216,559,2025-03-30,Absent,0.0,0.0
11217,559,02-Dec-2025,Present,7.1,
11218,559,22-Mar-2025,Present,7.1,3.0
11219,559,2025-10-27,Present,7.9,0.0
11220,559,2025-06-27,Absent,0.0,0.0
11221,559,02/11/2025,Present,7.5,0.0
11222,559,2025-10-19,Present,8.4,3.9
11223,559,2025-05-01,Absent,0.0,0.0
11224,559,2025-06-17,Present,8.7,0.0
11225,559,2025-11-16,Present,8.2,
11226,560,2025-06-29,Absent,0.0,0.0
11227,560,2025-07-04,Present,8.9,0.0
11228,560,2025-04-12,Late,6.7,3.6
11229,560,2025-10-10,Present,7.5,3.5
11230,560,2025-08-11,Present,7.8,0.0
11231,560,2025-05-25,Present,9.4,0.0
11232,560,01-07-2025,Late,5.3,0.0
11233,560,2025-05-24,Absent,0.0,0.0
11234,560,24/04/2025,Present,9.3,3.9
11235,560,2025-09-20,Present,7.4,0.0
11236,560,2025-11-29,Present,9.4,0.0
11237,560,2025-09-06,Present,7.2,0.0
11238,560,2025-06-23,Present,7.5,2.1
11239,560,2025-06-23,Present,9.5,
11240,560,2025-06-21,Absent,0.0,0.0
11241,560,2025-11-13,Present,8.4,0.0
11242,560,2025-05-08,Present,8.7,0.0
11243,560,12-13-2025,Present,9.4,0.0
11244,560,09-14-2025,Present,9.0,0.0
11245,560,2025-10-04,Present,7.6,0.0
11246,560,2025-12-20,Absent,0.0,0.0
11247,560,2025-06-07, Present,7.8,0.0
11248,560,2025-11-30,present,7.2,0.0
11249,561,2025-06-15,Present,,0.0
11250,561,2025-12-19,LATE,5.0,0.0
11251,561,2025-02-24,Present,7.6,0.0
11252,561,06-Dec-2025,Absent,0.0,0.0
11253,561,2025-06-01,Present,9.2,0.0
11254,561,2025-10-21,Present,7.8,2.5
11255,561,2025-07-13,Present,8.0,0.0
11256,561,2025-08-15,present,7.2,0.0
11257,561,11/12/2025,Present,7.9,0.0
11258,561,2025-09-19,present,8.0,0.0
11259,561,2025-12-23,PRESENT,9.2,
11260,561,2025-09-30,Present,7.8,0.0
11261,561,2025-02-08,Present,7.9,3.2
11262,561,22/07/2025,PRESENT,8.9,0.0
11263,561,2025-08-23,Present,9.0,0.0
11264,561,2025-05-29,Present,9.4,0.0
11265,561,2025-11-16,Late,6.9,0.0
11266,561,2025-10-03,Present,8.0,0.0
11267,562,2025-08-21,Present,9.1,2.3
11268,562,2025-03-23,Absent,0.0,0.0
11269,562,2025-04-19,Present,7.7,1.6
11270,562,2025-05-17,LATE,5.2,0.0
11271,562,2025-09-25,Present,7.4,0.0
11272,562,2025-05-13,Present,7.5,0.0
11273,562,2025-08-13,Present,7.2,0.0
11274,562,2025-01-02,Late,7.2,0.0
11275,562,2025-10-29,Absent,0.0,0.0
11276,562,2025-06-26,Absent,0.0,0.0
11277,562,2025-09-18,Present,9.3,0.0
11278,562,24-Oct-2025,Absent,0.0,0.0
11279,562,2025-08-10,Present,8.5,0.0
11280,562,2025-03-13,Present,9.1,0.0
11281,562,2025-04-23,Present,7.5,0.0
11282,562,23-Mar-2025,Present,9.3,0.0
11283,563,2025-06-25,Present,8.3,0.7
11284,563,2025-07-06,Present,7.4,0.0
11285,563,2025-04-05,Present,7.8,0.0
